,screen_name_binary,name_binary,description_binary,status_binary,verified,followers_count,friends_count,statuses_count,listed_count_binary,bot
2342,False,False,False,True,False,9,30,1,True,0
2343,False,False,False,False,False,779,471,278,True,0
2344,False,False,False,True,True,1229427,337,440,True,0
2345,False,False,False,True,False,59,94,65,True,0
2346,False,False,False,False,False,14722,12377,3551,True,0
2347,False,False,False,False,True,297738,328,2639,True,0
2348,False,False,False,False,False,26,240,141,True,0
2349,False,False,False,False,True,585497,415,21729,True,0
2350,False,False,False,False,False,234,230,248,True,0
2351,False,False,False,False,False,171,523,6162,True,0
2352,False,False,False,False,True,57664,97,2675,True,0
2353,False,False,False,False,False,266,284,6938,True,0
2354,False,False,False,False,False,25,223,28,True,0
2355,False,False,False,False,True,6755,207,2370,True,0
2356,False,False,False,False,True,181791,2646,3642,True,0
2357,False,False,False,False,False,48848,88,705,True,0
2358,False,False,False,False,False,67,84,932,True,0
2359,False,False,True,True,False,544,664,20266,True,0
2360,False,False,False,False,False,22667,880,6306,True,0
2361,False,False,True,False,False,46135,296,10025,True,0
2362,False,False,False,False,False,112,155,4620,True,0
2363,False,False,False,False,False,715,1793,11059,True,0
2364,False,False,False,False,False,645,1303,6610,True,0
2365,False,False,False,False,False,6,91,1,True,0
2366,False,False,False,False,False,36,183,27,True,0
2367,False,False,False,False,False,10,36,13,True,0
2368,False,False,False,True,False,8741,343,21046,True,0
2369,False,False,False,False,True,12548,2061,18570,True,0
2370,False,False,False,True,False,120,248,1407,True,0
2371,False,False,False,False,False,14,73,47,True,0
2372,False,False,False,True,True,18706,714,23268,True,0
2373,False,False,False,False,True,553041,182,1492,True,0
2374,False,False,False,False,True,8234316,254,6123,True,0
2375,False,False,False,False,False,12,115,28,True,0
2376,False,False,False,False,False,5,16,2,True,0
2377,False,False,False,False,False,147,282,646,True,0
2378,False,False,False,False,False,564,365,1917,True,0
2379,False,False,False,False,False,161,1845,607,True,0
2380,False,False,False,False,False,270,89,17273,True,0
2381,False,False,False,False,True,14448,699,6444,True,0
2382,False,False,False,False,True,44865,113,3460,True,0
2383,False,False,False,True,False,36,7,2,True,0
2384,False,False,False,True,True,3088771,10567,59965,True,0
2385,False,False,False,False,False,54490,772,5576,True,0
2386,False,False,False,False,False,93,272,0,True,0
2387,False,False,False,False,True,57784,7168,8286,True,0
2388,False,False,True,False,False,2199,1029,2930,True,0
2389,False,False,False,False,False,214,265,816,True,0
2390,False,False,False,False,False,64,436,14,True,0
2391,False,False,False,True,False,130,1156,152,True,0
2392,False,False,False,False,False,18,92,7,True,0
2393,False,False,False,False,True,2588083,207,1915,True,0
2394,False,False,False,False,False,12,16,15,True,0
2395,False,False,True,False,False,6758,475,2869,True,0
2396,False,False,False,True,False,85,334,5609,True,0
2397,False,False,False,False,False,653,1177,2321,True,0
2398,False,False,False,False,False,115,111,7624,True,0
2399,False,False,False,False,False,15,65,65,True,0
2400,False,False,False,True,True,3965867,6,2245,False,0
2401,False,False,False,False,False,2641,3259,203,True,0
2402,False,False,False,False,False,344,158,959,True,0
2403,False,False,False,False,True,50408557,108,22721,False,0
2404,False,False,False,False,False,999,968,1027,True,0
2405,False,False,False,False,False,98,827,1647,True,0
2406,False,False,False,False,True,1803900,460,5624,True,0
2407,False,False,False,False,True,2135538,511,6781,True,0
2408,False,False,False,False,False,110,219,57,True,0
2409,False,False,False,False,False,32,54,16,True,0
2410,False,False,False,False,True,26318809,354,4642,False,0
2411,False,False,False,False,False,1595,1392,2054,True,0
2412,False,False,True,False,False,12640,83,902,True,0
2413,False,False,True,False,True,957244,372,305,True,0
2414,False,False,False,True,False,5524,58,39,True,0
2415,False,False,True,False,False,348,302,2578,True,0
2416,False,False,False,False,False,823,450,17880,True,0
2417,False,False,False,False,False,208,858,1556,True,0
2418,False,False,False,False,True,3501,2560,1258,True,0
2419,False,False,False,False,False,160,239,748,True,0
2420,False,False,False,False,True,80290,5909,19203,True,0
2421,False,False,False,False,True,770356,356,17854,True,0
2422,False,False,False,False,True,1633238,31049,5506,True,0
2423,False,False,False,False,False,49,237,1542,True,0
2424,False,False,False,True,False,84477,2,4193,True,0
2425,False,False,False,False,False,291,1736,543,True,0
2426,False,False,False,False,False,50,128,15,True,0
2427,False,False,False,True,True,1674200,269,4682,True,0
2428,False,False,False,False,True,9303960,2411,5123,False,0
2429,False,False,True,False,False,21,240,209,True,0
2430,False,False,False,False,True,5864587,302,13740,True,0
2431,False,False,False,False,False,16,116,18,True,0
2432,False,False,False,False,False,48,307,173,True,0
2433,False,False,False,False,False,6,84,3,True,0
2434,False,False,False,False,True,1511321,3018,12398,True,0
2435,False,False,False,False,True,99158,2692,16524,True,0
2436,False,False,False,False,True,3525964,623,10793,False,0
2437,False,False,False,False,True,2468308,889,8707,True,0
2438,False,False,False,False,False,66,481,530,True,0
2439,False,False,False,False,True,2133107,50,1337,True,0
2440,False,False,False,False,True,3062495,9465,6851,True,0
2441,False,False,False,False,False,10,62,144,True,0
2442,False,False,False,False,False,879,2238,2171,True,0
2443,False,False,False,False,True,1182904,501,37753,True,0
2444,False,False,False,False,True,25437224,1142,56037,False,0
2445,False,False,False,False,False,85,129,2163,True,0
2446,False,False,False,False,False,9,54,49,True,0
2447,False,False,True,False,False,1707,4860,13363,True,0
2448,False,False,True,False,False,4050,243,717,True,0
2449,False,False,False,True,True,86657,933,124550,True,0
2450,False,False,False,True,True,55469,4306,58890,True,0
2451,False,False,False,False,False,25893,54,638,True,0
2452,False,False,False,False,True,8576144,1135,54854,False,0
2453,False,False,False,False,False,343,55,55,True,0
2454,False,False,False,True,True,1469,505,264,True,0
2455,False,False,False,False,False,191,347,434,True,0
2456,False,False,False,False,False,4419,1982,6764,True,0
2457,False,False,False,False,False,98,1581,125,True,0
2458,False,False,False,False,True,2651471,519,2078,True,0
2459,False,False,True,True,True,951201,37234,11766,True,0
2460,False,False,False,False,False,401,850,4604,True,0
2461,False,False,False,False,True,5280949,321,5183,False,0
2462,False,False,False,False,False,527,992,1319,True,0
2463,False,False,True,False,False,876,1263,1271,True,0
2464,False,False,True,False,False,1533,334,1346,True,0
2465,False,False,False,False,True,12865,2019,5622,True,0
2466,False,False,True,False,True,2775633,139,426,False,0
2467,False,False,False,False,False,149,65,95,True,0
2468,False,False,False,False,True,61191,1194,16821,True,0
2469,False,False,False,False,True,902052,2085,47987,True,0
2470,True,True,False,False,False,229,1331,16,True,0
2471,False,False,False,False,True,2530820,840,104891,False,0
2472,False,False,False,False,True,835901,36,289,True,0
2473,False,False,False,False,True,264229,1376,1854,True,0
2474,False,False,False,False,False,95,119,27,True,0
2475,False,False,False,False,False,4,10,1,True,0
2476,False,False,False,False,True,631587,253,9532,True,0
2477,False,False,False,False,False,28610,667,224,True,0
2478,False,False,False,False,True,78913,4643,12368,True,0
2479,False,False,False,False,True,126545,583,5723,True,0
2480,False,False,False,False,True,183414,268,15148,True,0
2481,False,False,False,False,False,3459,2282,57256,True,0
2482,False,False,False,False,False,23,39,11,True,0
2483,False,False,False,False,False,251,545,2317,True,0
2484,False,False,False,False,False,363,345,3361,True,0
2485,False,False,False,False,True,5861,233,903,True,0
2486,False,False,False,False,False,211,355,5122,True,0
2487,False,False,False,False,False,914,996,7302,True,0
2488,False,False,False,True,False,739,827,734,True,0
2489,False,False,False,False,False,483,1807,365,True,0
2490,False,False,False,False,True,53028,10,25,True,0
2491,False,False,False,False,False,101,85,133,True,0
2492,False,False,False,False,True,5730,301,1741,True,0
2493,False,False,False,False,False,1399,1705,6309,True,0
2494,False,False,False,False,True,521127,194,480,True,0
2495,False,False,False,False,True,505217,276,4307,True,0
2496,False,False,False,True,False,178,179,268,True,0
2497,False,False,False,True,True,161853,163,4643,True,0
2498,False,False,False,True,False,48,231,4,True,0
2499,False,False,False,False,False,263,279,247,True,0
2500,False,False,False,False,False,132,788,355,True,0
2501,False,False,False,False,True,5083,415,528,True,0
2502,True,True,False,True,False,10689,3143,12265,True,0
2503,False,False,True,False,False,523,958,13501,True,0
2504,False,False,False,False,False,127,156,1104,True,0
2505,False,False,False,False,True,130170,986,55222,True,0
2506,False,False,False,False,False,1986,4055,10207,True,0
2507,False,False,False,False,False,12,62,2,True,0
2508,False,False,False,True,True,55329,6144,4660,True,0
2509,False,False,False,False,False,8,74,1,True,0
2510,False,False,False,False,False,280,366,504,True,0
2511,False,False,False,False,False,793,483,7822,True,0
2512,False,False,False,False,False,151,271,541,True,0
2513,False,False,False,False,False,371,277,6961,True,0
2514,False,False,True,False,True,1084015,85,10866,True,0
2515,False,False,False,False,False,2549,4073,3472,True,0
2516,False,False,False,False,True,4422993,0,19425,False,0
2517,False,False,False,False,False,20,144,452,True,0
2518,False,False,False,False,True,34761,8841,51459,True,0
2519,False,False,True,True,True,129708,331,10012,True,0
2520,False,False,False,False,False,57,119,662,True,0
2521,False,False,True,True,False,194239,152,3418,True,0
2522,False,False,False,False,False,532,166,15503,True,0
2523,False,False,False,False,False,290,816,7156,True,0
2524,False,False,False,False,True,25737872,130,13310,False,0
2525,False,False,False,False,True,541776,2921,3321,True,0
2526,False,False,False,False,True,1739974,722,9258,True,0
2527,False,False,False,True,False,1081,1275,1490,True,0
2528,False,False,False,False,False,530,720,774,True,0
2529,False,False,False,False,True,2982,794,1501,True,0
2530,False,False,False,False,False,749,277,503,True,0
2531,False,False,False,True,True,116878,366,1000,True,0
2532,False,False,False,False,True,334504,845,19323,True,0
2533,False,False,False,False,False,310,1056,3335,True,0
2534,False,False,False,False,False,168,135,14,True,0
2535,False,False,False,False,True,20404,298,15372,True,0
2536,False,False,False,False,True,4596596,142,1651,False,0
2537,False,False,False,False,True,1568703,5268,9244,True,0
2538,False,False,False,False,True,9263,502,14659,True,0
2539,False,False,False,False,False,102,218,354,True,0
2540,False,False,False,False,False,459,978,28129,True,0
2541,False,False,False,True,True,29432,217,757,True,0
2542,False,False,False,False,False,132,295,46,True,0
2543,False,False,False,False,True,1872554,524,3890,True,0
2544,False,False,False,False,True,54876,794,10376,True,0
2545,False,False,False,False,True,5089526,13076,4267,False,0
2546,False,False,False,True,True,11732,1,906,True,0
2547,True,True,False,False,False,16288,1002,9108,True,0
2548,False,False,True,True,False,758,2118,3851,True,0
2549,False,False,True,False,False,2051,200,22253,True,0
2550,False,False,True,False,True,67937,1644,13542,True,0
2551,False,False,False,True,False,6326,319,18426,True,0
2552,False,False,False,False,False,4,191,1,True,0
2553,False,False,False,True,True,20537,1689,18762,True,0
2554,False,False,False,False,True,70181502,1135,9903,False,0
2555,False,False,False,True,True,20305,176,581,True,0
2556,False,False,False,False,True,121588,516,39840,True,0
2557,False,False,False,False,True,899271,202,2204,True,0
2558,False,False,True,False,True,87459,1403,16281,True,0
2559,False,False,False,False,False,32,165,60,True,0
2560,False,False,True,False,True,11866,4921,45225,True,0
2561,False,False,False,False,True,2244332,7320,34337,True,0
2562,False,False,False,False,False,4593,4872,32930,True,0
2563,False,False,False,False,False,555,568,1224,True,0
2564,False,False,False,False,False,10015,2028,29524,True,0
2565,False,False,False,False,True,2908,1179,16556,True,0
2566,False,False,False,False,True,7182947,515,7512,True,0
2567,False,False,False,False,True,1742701,29,7029,True,0
2568,False,False,False,False,True,352929,373,26938,True,0
2569,False,False,False,False,False,1477,4737,1778,True,0
2570,False,False,False,True,False,199,580,15504,True,0
2571,False,False,False,False,True,296697,785,21427,True,0
2572,False,False,False,False,False,1458,1593,728,True,0
2573,False,False,False,False,False,117,440,251,True,0
2574,False,False,False,True,True,1874021,884,8228,True,0
2575,False,False,False,False,True,4681963,619,7904,False,0
2576,False,False,False,False,True,29978,431,10347,True,0
2577,False,False,False,True,False,998,381,2943,True,0
2578,False,False,False,True,False,564,262,1018,True,0
2579,False,False,False,False,True,4095667,947,26500,True,0
2580,False,False,False,False,False,10,37,2,True,0
2581,False,False,False,False,False,59,1056,104,True,0
2582,False,False,True,False,True,1176260,1614,9166,True,0
2583,False,False,False,False,True,620714,1562,10864,True,0
2584,False,False,False,False,True,1496983,255,166435,False,0
2585,True,True,True,False,False,916,138,5413,True,0
2586,False,False,False,False,True,13170,3107,9557,True,0
2587,False,False,False,False,True,15511,9888,2807,True,0
2588,False,False,False,False,False,122,124,92,True,0
2589,False,False,False,False,False,152,2418,723,True,0
2590,False,False,False,False,True,55859,598,65098,True,0
2591,False,False,False,False,False,1342,171,527,True,0
2592,False,False,False,False,True,435871,2337,27102,True,0
2593,False,False,False,True,True,357722,14727,3360,True,0
2594,False,False,False,False,True,549861,502,10992,True,0
2595,False,False,True,False,False,946,400,571,True,0
2596,False,False,False,False,False,40,335,40,True,0
2597,False,False,False,False,False,197,3922,65,True,0
2598,False,False,False,False,True,2017432,1404,29873,False,0
2599,False,False,False,False,False,32,174,0,True,0
2600,False,False,True,False,False,103,93,379,True,0
2601,False,False,False,False,False,600,818,1328,True,0
2602,False,False,False,False,False,218,167,306,True,0
2603,False,False,False,False,False,22,94,10,True,0
2604,False,False,False,False,False,48020,4324,8886,True,0
2605,False,False,False,False,False,31,73,1240,True,0
2606,False,False,False,False,True,829840,823,6592,True,0
2607,False,False,False,False,False,9,24,30,True,0
2608,False,False,False,False,True,53791,931,120564,True,0
2609,False,False,False,False,True,310472,475,29042,True,0
2610,False,False,False,False,False,32,97,56,True,0
2611,False,False,False,True,True,13860,300,2950,True,0
2612,False,False,False,False,False,210,532,2275,True,0
2613,False,False,False,False,False,323,384,617,True,0
2614,False,False,False,False,True,473692,102847,28113,True,0
2615,False,False,False,False,False,55,53,43,True,0
2616,False,False,False,True,False,206,686,870,True,0
2617,False,False,False,False,True,108643,136,5495,True,0
2618,False,False,False,False,True,44361817,66134,39972,False,0
2619,False,False,False,False,False,65,493,646,True,0
2620,False,False,False,False,True,1145274,721,89050,True,0
2621,False,False,False,False,True,318616,6241,18906,True,0
2622,False,False,False,True,True,682267,142678,8663,True,0
2623,False,False,False,False,False,89,329,498,True,0
2624,False,False,False,False,False,37,646,165,True,0
2625,False,False,False,True,False,3784,1110,9867,True,0
2626,False,False,False,False,False,1460,1462,14692,True,0
2627,False,False,False,False,False,3,58,1,True,0
2628,False,False,False,False,False,15,59,34,True,0
2629,False,False,False,False,True,108372,221,889,True,0
2630,False,False,False,False,False,94,53,2514,True,0
2631,False,False,False,False,False,13146,952,2721,True,0
2632,False,False,True,False,True,7441109,0,4782,True,0
2633,False,False,False,False,False,59,51,103,True,0
2634,False,False,False,False,True,1340385,1717,45976,True,0
2635,False,False,False,False,True,469948,57,469,True,0
2636,False,False,False,False,False,78,79,2926,True,0
2637,False,False,False,False,True,1188889,955,16962,True,0
2638,False,False,False,False,True,9776136,103,6347,True,0
2639,False,False,False,False,True,4096944,55313,99230,True,0
2640,False,False,False,False,True,8213,2704,2141,True,0
2641,False,False,False,False,True,15470731,1,4176,False,0
2642,False,False,False,False,True,347268,192,5816,True,0
2643,False,False,False,False,True,272893,3053,4283,True,0
2644,False,False,True,False,True,126771,368,14634,True,0
2645,False,False,False,False,True,12056489,78,2380,False,0
2646,False,False,False,False,False,84,166,137,True,0
2647,False,False,False,False,False,21010,2734,13171,True,0
2648,False,False,False,True,True,2234,592,1248,True,0
2649,False,False,False,False,False,15,9,2,True,0
2650,False,False,False,False,False,13799,1776,10413,True,0
2651,False,False,False,False,False,1392,4739,6096,True,0
2652,False,False,False,False,True,2932,997,619,True,0
2653,True,False,True,True,False,4214,0,4368,True,0
2654,False,False,False,False,False,4209,1397,8802,True,0
2655,False,False,False,False,False,106,87,6620,True,0
2656,True,True,False,False,False,188,593,516,True,0
2657,False,False,False,False,True,35553,852,17444,True,0
2658,False,False,False,False,False,82,376,43,True,0
2659,False,False,False,False,False,2376,19,14,True,0
2660,False,False,False,False,False,1309,162,665,True,0
2661,False,False,True,False,True,584886,106,16096,True,0
2662,False,False,False,True,False,259,2107,166,True,0
2663,False,False,False,False,True,5239367,1228,26529,True,0
2664,False,False,False,False,True,13123,301,1845,True,0
2665,False,False,False,False,False,6013,1996,10759,True,0
2666,False,False,False,False,False,70,156,168,True,0
2667,False,False,False,False,False,300955,218994,573,True,0
2668,False,False,False,False,False,92,285,9,True,0
2669,False,False,False,False,True,1373222,588,15663,True,0
2670,False,False,False,False,True,1520777,985943,142368,True,0
2671,False,False,False,False,False,110,190,736,True,0
2672,False,False,False,False,False,44,58,304,True,0
2673,False,False,False,False,True,495530,2155,4325,True,0
2674,False,False,False,False,False,7,42,1,True,0
2675,False,False,False,False,False,53,216,258,True,0
2676,False,False,False,False,True,3787784,570,12513,False,0
2677,False,False,False,False,True,2887328,113891,4340,True,0
2678,False,False,False,False,True,770154,2,2170,True,0
2679,False,False,False,True,False,6,65,3,True,0
2680,False,False,False,False,True,41913,907,14131,True,0
2681,False,False,False,True,False,1438,330,23210,True,0
2682,False,False,False,False,False,237,700,6543,True,0
2683,False,False,False,False,False,88,1375,11,True,0
2684,False,False,False,True,True,2005920,30590,6442,True,0
2685,False,False,True,False,True,2617549,663,3830,True,0
2686,False,False,False,False,False,504,945,2038,True,0
2687,False,False,False,False,False,135,398,1082,True,0
2688,False,False,False,False,True,242539,226,4087,True,0
2689,False,False,False,False,True,101094,166,1447,True,0
2690,False,False,False,False,False,245,1296,675,True,0
2691,False,False,False,False,True,3194846,409,8410,True,0
2692,False,False,False,False,True,85126,2,189,True,0
2693,False,False,False,False,False,7660,634,6817,True,0
2694,False,False,False,True,False,2673,416,2818,True,0
2695,False,False,False,False,False,5,14,2,True,0
2696,False,False,False,False,True,46278,304,4238,True,0
2697,False,False,False,False,False,447,1463,3069,True,0
2698,False,False,True,False,False,211,114,25528,True,0
2699,False,False,False,True,True,16620010,516,19579,False,0
2700,True,False,False,False,False,6178,2010,2641,True,0
2701,False,False,False,False,False,20,75,294,True,0
2702,False,False,False,False,True,3041209,2056668,129,True,0
2703,False,False,False,False,False,588,3676,84,True,0
2704,False,False,True,False,False,34324,121,2503,True,0
2705,False,False,False,False,True,10958029,686,3843,False,0
2706,False,False,False,False,True,188115,583,12306,True,0
2707,False,False,False,False,True,1257260,1109,20404,True,0
2708,False,False,False,False,True,7078,491,4678,True,0
2709,False,False,False,False,False,19,26,4,True,0
2710,False,False,False,False,False,51,102,26,True,0
2711,False,False,False,False,False,14,51,3,True,0
2712,False,False,False,False,False,431,168,32430,True,0
2713,False,False,False,False,False,72,447,59,True,0
2714,False,False,False,True,False,56,184,315,True,0
2715,False,False,False,False,False,220,694,2509,True,0
2716,False,False,False,False,False,524,1728,2341,True,0
2717,False,False,False,False,True,2118316,37481,40701,True,0
2718,False,False,False,False,True,226643,347,7937,True,0
2719,False,False,True,True,True,706845,600,6257,True,0
2720,False,False,False,False,True,12129428,1844,37438,False,0
2721,False,False,False,True,False,8947,7878,44401,True,0
2722,False,False,True,False,False,735,1555,586,True,0
2723,False,False,False,False,False,18,50,22,True,0
2724,False,False,False,False,False,11,49,4,True,0
2725,False,False,False,False,True,429499,239,3413,True,0
2726,False,False,True,False,False,344,458,3522,True,0
2727,False,False,False,False,True,307889,637,16928,True,0
2728,False,False,False,False,False,355,728,29803,True,0
2729,False,False,False,False,True,4403951,1929,33058,True,0
2730,False,False,True,False,False,10020,27,14477,True,0
2731,False,False,False,False,True,11497,139,2474,True,0
2732,False,False,False,False,False,12,116,43,True,0
2733,False,False,False,False,False,17701,12166,7473,True,0
2734,False,False,False,False,False,198,170,60,True,0
2735,False,False,False,True,False,15,23,556,True,0
2736,False,False,False,False,True,342987,4034,16845,True,0
2737,False,False,False,False,True,65556711,129784,8278,False,0
2738,False,False,False,False,True,624991,875,152754,True,0
2739,False,False,False,False,True,560519,224,3589,True,0
2740,False,False,False,False,True,14737,369,22738,True,0
2741,False,False,False,False,True,66063403,36152,13869,False,0
2742,False,False,False,False,True,135875,347,6586,True,0
2743,False,False,False,False,True,1711038,14,1209,True,0
2744,False,False,False,False,False,44,366,37,True,0
2745,False,False,False,False,False,90,170,64,True,0
2746,False,False,False,False,True,3437812,770,5211,True,0
2747,False,False,False,False,False,340,440,18570,True,0
2748,False,False,False,False,False,231,735,3067,True,0
2749,False,False,True,False,True,316453,150,555,True,0
2750,False,False,True,True,False,21081,236,10710,True,0
2751,False,False,False,False,False,47,212,14,True,0
2752,False,False,False,False,False,9213,598,868,True,0
2753,False,False,False,False,False,303,1131,722,True,0
2754,True,False,False,False,False,718,1216,1139,True,0
2755,False,False,False,True,False,368,1193,589,True,0
2756,False,False,False,False,True,4895,444,5022,True,0
2757,False,False,False,False,True,1729739,547,5308,True,0
2758,False,False,False,False,True,249256,412,795,True,0
2759,False,False,False,False,False,3792,1564,5927,True,0
2760,True,True,True,True,True,7852416,16,2800,False,0
2761,False,False,False,False,True,868976,453,767,True,0
2762,False,False,False,False,False,142,1117,103,True,0
2763,False,False,False,False,False,10,93,24,True,0
2764,False,False,False,False,False,497,511,149,True,0
2765,False,False,False,False,True,3380953,3867,42027,True,0
2766,False,False,False,False,True,92292262,302242,30650,False,0
2767,False,False,True,True,True,1017758,6985,13786,True,0
2768,False,False,False,False,False,9,97,1,True,0
2769,False,False,False,False,True,2000567,457,55202,True,0
2770,False,False,False,False,False,11,53,13,True,0
2771,False,False,False,False,False,1599,922,11240,True,0
2772,False,False,False,False,False,82,91,704,True,0
2773,False,False,True,False,False,178,325,405,True,0
2774,False,False,False,False,False,46,233,285,True,0
2775,False,False,False,False,False,67,168,1851,True,0
2776,False,False,False,False,True,147441,20889,7648,True,0
2777,False,False,False,False,True,420699,108,5568,True,0
2778,True,True,False,True,True,63866,21,70,True,0
2779,True,False,True,True,False,1715,1342,1395,True,0
2780,False,False,False,False,False,5,67,2,True,0
2781,False,False,True,False,False,122,88,1031,True,0
2782,False,False,False,False,True,4025,487,6672,True,0
2783,False,False,False,False,False,52,39,206,True,0
2784,False,False,False,True,False,30,72,926,True,0
2785,True,True,False,False,True,41776,1158,1096,True,0
2786,False,False,False,False,False,52,323,767,True,0
2787,False,False,False,False,True,972032,3072,22362,True,0
2788,False,False,False,False,False,26,150,2,True,0
2789,False,False,False,False,False,215,462,2384,True,0
2790,False,False,False,False,True,64219,667,85,True,0
2791,True,False,False,True,False,310,0,3909,True,0
2792,False,False,False,False,False,18998,2005,3498,True,0
2793,False,False,True,False,False,32,54,97,True,0
2794,False,False,False,False,True,45044433,7451,9606,False,0
2795,False,False,False,False,False,16,64,62,True,0
2796,False,False,False,False,True,22490,308,1897,True,0
